Operation,Line Number*,Type,Buyer Item Number,Supplier Item Number*,Short Name*,Item Description*,UNSPSC**,Category ID**,Is Active*,Keywords,Lead Time (in Days)*,Currency Code*,Price*,UOM*,Organization Entity,Item specification,Supported UOM,Conversion Factors For Supported UOM WRT UOM**,Price Per Supported UOM**,Manufacturer,Manufacturer Part Number,Manufacturer Model Number,Minimum Order Quantity,Maximum Order Quantity,Banding,Is Tax Exempt,Contract Number,Contract Line Number,Start Date*,End Date*,GTIN,Image Name,Image URL
"Update","9147","Material","013534","013534","38 x 36 x 70  2 Mil Gusseted","38 x 36 x 70  2 Mil Gusseted Poly Bags.  Expandable sides and fitted bottom make packing bulky or irregular shaped items easier.  Sizes listed are the inside usable space of the bag. Meets FDA and USDA specifications. Close bags with twist ties, bag tape or by heat sealing.  Shipping Length 25.25 Shipping Width 15.25 Shipping Depth 5.25 Shipping Weight 30.72 Item Length 70 Item Width 38 Item Height 36 Color Clear StrengthMaterial 2 Mil Uline S8452 Manufacturer    NA Item Number 013534","","PACKAGING PARTS/SUPPLIES","Yes","Gusseted Poly Bags - 2 Mil,Clear,S-8452,Bags - Poly,2 Mil,Gusseted Poly Bags,Gusseted Poly Bags - 2 Mil,*NON-BRANDED,36,38","1","USD","99.150","CS","","","CS","1","99.150","Box Partners","PB1658","","1","999999","","No","","","11/13/2021","12/31/2099","","013534.jpg","https://www.nacorporation.com/ItemImages/Box/013534.jpg"
"","9446","Material","137620","137620","CADDY,BOWL BRUSH,HOLDER,WHITE","Locking strap holds 32oz. bottles snug. Hinged lid keeps mop hidden and corrosive fumes contained. Comfortable carrying handle.  Conveniently holds quart bottle and bowl mop.   Material  Plastic QtyCs 12 Manufacturer Impact Products ","","JANITOR CARTS AND ACCESSORIES","Yes","CADDY,BOWL BRUSH,HOLDER,WHITE,137620,100,Impact Products ,,917,,12","1","USD","61.740","CS","","","CS","1","61.740","Impact Products","100","","1","999999","","No","","","03/31/2023","12/31/2099","","137620.jpg","https://www.nacorporation.com/ItemImages/Summit/137620.jpg"
"","9449","Material","138223","138223","CADDY,MAIDS PLASTIC,GRAY","High comfort handle heavyduty construction.  High sides prevent bottles and aerosols from falling out.  Use inserts with maids basket to hold quart bottles, aerosols, etc.   Color Gray QtyCs 1 Manufacturer Impact Products ","","JANITOR CARTS AND ACCESSORIES","Yes","CADDY,MAIDS PLASTIC,GRAY,138223,1803,Impact Products ,,326,,1","1","USD","7.410","EA","","","EA","1","7.410","Impact Products","1803","","1","999999","","No","","","02/28/2023","12/31/2099","","138223.jpg","https://www.nacorporation.com/ItemImages/Summit/138223.jpg"
"","9452","Material","139218","139218","DEGREASER,SPITFIRE,RTD","  Manufacturer Diversey","","JANITORIAL/CLEANING CHEMICALS","Yes","DEGREASER,SPITFIRE,1.5L,RTD,JD,139218,139218,Diversey,,275","1","USD","57.770","CS","","","CS","1","57.770","Diversey","95891201","","1","999999","","No","","","03/31/2023","12/31/2099","","139218.jpg","https://www.nacorporation.com/ItemImages/Summit/139218.jpg"
"","9394","Material","126962","126962","POLE,EXTENSION,30,3 SECTION,U","Sturdy extension poles constructed of anodized, extruded drawn aluminum with 3.5 nylon locking collars and snapin threaded cones. Handle grip is ergonomically designed for comfort. Each pole includes an ErgoTec locking cone.  ","","JANITOR CARTS AND ACCESSORIES","Yes","","1","USD","115.010","EA","","","EA","1","115.010","Essendant","UNGED900","","1","999999","","No","","","03/31/2023","12/31/2099","","126962.jpg","https://www.nacorporation.com/ItemImages/Summit/126962.jpg"
"","9395","Material","127122","127122","STRIPPER,FLOOR,LINOSAFE,5 GAL","","","JANITORIAL/CLEANING CHEMICALS","Yes","","1","USD","66.520","CS","","","CS","1","66.520","Diversey","101104658","","1","999999","","No","","","03/31/2023","12/31/2099","","127122.jpg","https://www.nacorporation.com/ItemImages/Summit/127122.jpg"
"","9396","Material","127468","127468","FEMININE,RECEPT,FLOOR UNIT,ENA","  Manufacturer Item 25123300","","PERSONAL PAPER PRODUCTS","Yes","","1","USD","35.990","EA","","","EA","1","35.990","Impact Products","25123300","","1","999999","","No","","","03/31/2023","12/31/2099","","127468.jpg","https://www.nacorporation.com/ItemImages/Summit/127468.jpg"
"","12327","Material","737119","737119","GLASS CLEANER,GLANCE,AEROSOL","Nonstreaking, nonsmearing, quick drying formula. Cleans and shines glass, mirrors, sinks, countertops, stainless steel, and many other washable surfaces. Made available in multiple delivery systems.  Size 19 oz.  Dilution RTU QtyCs 12 Manufacturer Diversey","","JANITORIAL/CLEANING CHEMICALS","Yes","Glass & Multi-Surface Cleaner,737119,4553,Diversey,Glance,276,12,19 oz. ","1","USD","36.610","CS","","","CS","1","36.610","Diversey","904553","","1","999999","","No","","","03/31/2023","12/31/2099","","737119.jpg","https://www.nacorporation.com/ItemImages/Summit/737119.jpg"
"","9314","Material","108831","108831","FRAME,DUSTMOP,5X24,SNAP ON","","","JANITOR CARTS AND ACCESSORIES","Yes","","1","USD","44.170","CS","","","CS","1","44.170","NEWELL BRANDS DISTRIBUTION,LLC","FGM253000000","","1","999999","","No","","","04/26/2022","12/31/2099","","",""
"","9315","Material","108929","108929","DOLLY,SLIM JIM,RESIN TRAINABLE","","","JANITOR CARTS AND ACCESSORIES","Yes","","1","USD","79.100","CS","","","CS","1","79.100","NEWELL BRANDS DISTRIBUTION,LLC","1980602","","1","999999","","No","","","04/26/2022","12/31/2099","","",""
"","9316","Material","109055","109055","SOAP,HAND,FOAM,FOR SLOAN,1500","","","HAND CLEANERS AND DISPENSERS","Yes","SLOAN GREEN CERT FOAM HAND CLNR 4PK,109055,8565-04 N6300GN,Gojo,,0","1","USD","73.120","CS","","","CS","1","73.120","Go-Jo Industries Inc","8565-04 N6300GN","","1","999999","","No","","","10/20/2022","12/31/2099","","109055.jpg","https://www.nacorporation.com/ItemImages/Summit/109055.jpg"
"","9317","Material","109131","109131","DEODORIZER,BREAKDOWN,41 GAL","  Manufacturer Diversey","","JANITORIAL/CLEANING CHEMICALS","Yes","DEODORIZER,BREAKDOWN,ODOR ELIMINAT,109131,,Diversey,,392","1","USD","69.200","CS","","","CS","1","69.200","Diversey","94291110","","1","999999","","No","","","03/31/2023","12/31/2099","","",""
"","9318","Material","109264","109264","AP CLEANER,SUMA FREEZER CLEANE","Lowtemperature formula keeps freezer surfaces and floors clean without shutdown. Works down to 20 F 29 C. Light blue in color with a solvent scent.  Size 1 gallon Dilution RTU QtyCs 4 Manufacturer Diversey","","JANITORIAL/CLEANING CHEMICALS","Yes","","1","USD","101.290","CS","","","CS","1","101.290","Diversey","948030","","1","999999","","No","","","03/31/2023","12/31/2099","","109264.jpg","https://www.nacorporation.com/ItemImages/Summit/109264.jpg"
"","9320","Material","110356","110356","SQUEEGEE,WINDOW,14,SS,COMPLET","Lighter weight yet stronger than brass. Cleans any smooth, flat surface. Fastlock rubber grip handle, channel and rubber blade. Blade Material Rubber Blade Width 14 Handle Material Stainless Steel Handle Type Grip.   Global Product Type Squeegees   Blade Material Rubber   Blade Width 14   Handle Material Stainless Steel   Handle Type Grip   Blade Color Black   For Use With OptiLoc Extension Poles UNGEX250 or UNGED550, both sold separately.   PreConsumer Recycled Content Percent 0   PostConsumer Recycled Content Percent 0  Total Recycled Content Percent 0,this   More... ","","JANITOR CARTS AND ACCESSORIES","Yes","SQUEEGEE,WINDOW,14,SS,COMPLETE,UNG,110356,110356,Solo,,0,,20#","1","USD","17.330","EA","","","EA","1","17.330","Essendant","UNGPR350","","1","999999","","No","","","03/31/2023","12/31/2099","","110356.jpg","https://www.nacorporation.com/ItemImages/Summit/110356.jpg"
"","9321","Material","110824","110824","TRUCK,CUBE,8 CUBIC FT,BLACK","","","JANITOR CARTS AND ACCESSORIES","Yes","","1","USD","284.360","EA","","","EA","1","284.360","NEWELL BRANDS DISTRIBUTION,LLC","FG460800BLA","","1","999999","","No","","","04/26/2022","12/31/2099","","110824.jpg","https://www.nacorporation.com/ItemImages/Summit/110824.jpg"
"","12235","Material","477833","477833","NEUTRAL CLEANER,FP CONCENTRATE","Improves cleaning results.  Concetrated formulations deliver excellent results at a lower end use cost.  Simplifies the cleaning process.  Enhances user experience.  Sustainable solution.   Size 2.5 gallon Dilution .251ozgal QtyCs 1 Manufacturer ECOLAB","","JANITORIAL/CLEANING CHEMICALS","Yes","Facilipro Neutral Floor Cleaner 2.5 gal,477833,6100080,ECOLAB,,166,1,2.5 gallon","1","USD","104.490","CS","","","CS","1","104.490","Ecolab","6100080","","1","999999","","No","","","02/28/2023","12/31/2099","","477833.jpg","https://www.nacorporation.com/ItemImages/Summit/477833.jpg"
"","12561","Material","156827","156827","DISPENSER,HRT,PROP,TK MATIC,BL","Tork Elevation dispensers simplify and complement any environment, providing a clean, hygienic appearance. The new design ensures easy and intuitive maintenance, refilling and use. The Tork Matic  Dispenser has a high capacity that is ideal for busy washrooms. Hands free dispensing provides a hygienic, oneatatime solution for your washroom. The user touches only the towel needed  reducing the risk of crosscontamination. Reliable and durable, Tork Matic  delivers one towel, time after time, always ready to service the next patron. Semitransparent window  easy to see the refill. Neutral, minimalist shape  a seamless capsule that fits in any environment.   Size 13.3x14.7x8 Color Black Const Plastic QtyCs 1 Manufacturer Essity","","PERSONAL PAPER PRODUCTS","Yes","Elevation Towel Dispenser,156827,5510282,Essity,Tork? Matic,366,1,13.3x14.7x8","1","USD","0.010","EA","","","EA","1","0.010","Essity","5510282","","1","999999","","No","","","10/25/2022","12/31/2099","","156827.jpg","https://www.nacorporation.com/ItemImages/Summit/156827.jpg"
"","9322","Material","110825","110825","TRUCK,TILT,20 CUBIC FEET,BLACK","A full line of trucks for waste collection, material transport and laundry handling. Metal frame provides durable support.  Conceals loads without reducing capacity.  Brings contents to a convenient working level for safer and lessfatiguing handling of material.  USDA Meat  Poultry Equipment Group Listed. Lid sold separate.  Size 20 Cubic Feet600 lbs. Color Black QtyCs 1 Manufacturer Rubbermaid","","JANITOR CARTS AND ACCESSORIES","Yes","Cube Truck,110825,4619,Rubbermaid,,328,1,20 Cubic Feet/600 lbs.","1","USD","462.940","EA","","","EA","1","462.940","NEWELL BRANDS DISTRIBUTION,LLC","FG461900BLA","","1","999999","","No","","","04/26/2022","12/31/2099","","110825.jpg","https://www.nacorporation.com/ItemImages/Summit/110825.jpg"
"","12367","Material","117489","117489","SANDSCREENS,20,150 GRIT,3M","","","JANITOR CARTS AND ACCESSORIES","Yes","","1","USD","71.540","CS","","","CS","1","71.540","3M Commercial Care","7100160254","","1","999999","","No","","","02/28/2023","12/31/2099","","",""
"","12563","Material","165533","165533","DISPENSER,HRT,PROP,TK Y ELEC,S","Tork Electronic Hand Towel Roll Dispenser is designed to last in busy restrooms, so you can rest assured it will always function as smoothly as day one. Durable and easy to maintain, it delivers a hygienic, efficient, stylish and seamless dispensing experience  all with a simple wave of the hand. It accommodates a variety of 8 inch controlled roll towels.   Size 12.3 x 9.3 x 16 Color Black Const Plastic QtyCs Universal","","PERSONAL PAPER PRODUCTS","Yes","Automatic Roll Towel Dispenser ,165533,771828,Essity,Tork?,366,12.3 x 9.3 x 16,Universal","1","USD","0.010","EA","","","EA","1","0.010","Essity","771828","","1","999999","","No","","","10/25/2022","12/31/2099","","165533.jpg","https://www.nacorporation.com/ItemImages/Summit/165533.jpg"
"","12564","Material","175067","175067","BROOM,ANGLE,48,POLY BRISTLE","","","JANITOR CARTS AND ACCESSORIES","Yes","BROOM,ANGLE,48,POLY BRISTLE,175067,46865AK00,,,0,1,4 x 6","1","USD","15.140","EA","","","EA","1","15.140","CARLISLE","46865AK00","","1","999999","","No","","","01/13/2023","12/31/2099","","",""
"Update","12565","Material","180874","180874","DISPENSER,HRT,PROP,TK INTUITIO","  Color Black Manufacturer Essity","","PERSONAL PAPER PRODUCTS","Yes","","1","USD","0.010","EA","","","EA","1","0.010","Essity","5511282","","1","999999","","No","","","10/25/2022","12/31/2099","","180874.jpg","https://www.nacorporation.com/ItemImages/Summit/180874.jpg"
"","12566","Material","190482","190482","DISPENSER,HRT,LEVER,SFMT,SS","","","PERSONAL PAPER PRODUCTS","Yes","","1","USD","295.610","EA","","","EA","1","295.610","Bradley Corporation","2483","","1","999999","","No","","","10/20/2022","12/31/2099","","",""
"","12852","Material","123549","123549","DRAIN CLEANER,SUMA DRAIN MAINT","","","JANITORIAL/CLEANING CHEMICALS","Yes","","1","USD","102.480","CS","","","CS","1","102.480","Diversey","4485501","","1","999999","","No","","","03/31/2023","12/31/2099","","123549.jpg","https://www.nacorporation.com/ItemImages/Summit/123549.jpg"
"","12853","Material","126464","126464","FLOOR CLEANER,MURPHYS OIL SOA","Naturally gentle cleaner containing no strong alkalis. Cleans wood surfaces safely and brings out their natural beauty. Use on cabinets, wood paneling, doors, tables, chairs, bookcases, banisters, stairs and painted wood. Application Furniture Applicable Material Wood Dirt Types Dirt Dust Grease Grime Wax Physical Form Liquid.   Global Product Type Cleaners  DetergentsWood PolishCleaner   Application Furniture   Applicable Material Wood   Dirt Types Dirt Dust Grease Grime Wax   Physical Form Liquid   Packing Type Bottle   Capacity Volume 32 oz   PreConsumer Recycled Content Percent 0   PostConsumer Recycled Content Percent 0  Total Recycled Content Percent 0,this   More... ","","JANITORIAL/CLEANING CHEMICALS","Yes","Cleaners &amp; Detergents-Wood Polish/Cleaner,Furniture","1","USD","36.720","CS","","","CS","1","36.720","Essendant","CPC01163CT","","1","999999","","No","","","03/10/2023","12/31/2099","","126464.JPG","https://www.nacorporation.com/ItemImages/Essendant/126464.JPG"
"","12506","Material","380241","380241","SOAP,HAND,BULK,WAXIE,CLEAR,1GA","","","HAND CLEANERS AND DISPENSERS","Yes","SOAP,HAND,BULK,WAXIE,CLEAR,1GAL,380241,380241,Midlab,,0,500,8.5","1","USD","43.750","CS","","","CS","1","43.750","Midlab","380241","","1","999999","","No","","","03/09/2023","12/31/2099","","",""
"","9373","Material","123215","123215","DISPENSER,BATH TT,CRLS CMPT,SB","Attractive Compact  SideBySide Double Roll Toilet Paper Dispensing System provides up to six times the capacity of single standard 2ply rolls while maintaining your professional look. This dispenser delivers 3000 sheets of quality 2ply tissue or 6000 sheets 1ply for continuous service and increased patron satisfaction. Featuring a transfer paddle to prevent access to a new roll before the current roll is completely used up, this dispenser offers one of the most costeffective solutions for highcapacity toilet paper dispensing.   Size 10.12x6.75x7.12 Color Black Const Plastic QtyCs 1 Manufacturer GeorgiaPacific","","PERSONAL PAPER PRODUCTS","Yes","Side-By-Side Double Roll Toilet Pap,123215,56784A,Georgia-Pacific,Compact?,660,1,10.12x6.75x7.12","1","USD","0.010","EA","","","EA","1","0.010","Georgia-Pacific","56784A","","1","999999","","No","","","03/07/2023","12/31/2099","","123215.jpg","https://www.nacorporation.com/ItemImages/Summit/123215.jpg"
"Update","9374","Material","123254","123254","DISPENSER,SOAP,GOJO,2000ML,NXT","Dove Grey, wallmount, pushstyle dispenser for 2000 mL refill bottles of GOJO cleansers and handwashes. Twice the capacity of traditional dispensers that are similarly sized, and is Americans with Disabilities Act ADA compliant for onehand push operation. The dispenser is 1058 high, 658 wide, and 434 deep.Refill bottles are sold separately.  Since 1946, GOJO has made products which include a wide variety of soaps, cleansers, and accessories, such as greencertified foam hand cleaners and reliable, touchfree dispensers with GOJO SANITARY SEALED refills.  Size 2000 mL Color White QtyCs 8 Manufacturer Gojo","","HAND CLEANERS AND DISPENSERS","Yes","Maximum Capacity Dispenser,123254,2230-08,Gojo,NXT,900,2000 mL,8","1","USD","36.470","CS","","","CS","1","36.470","Go-Jo Industries Inc","2230-08","","1","999999","","No","","","04/14/2023","12/31/2099","","123254.jpg","https://www.nacorporation.com/ItemImages/Summit/123254.jpg"
"","9377","Material","123481","123481","REMOVER,OVEN CLEANER,SUMA","  Manufacturer Diversey","","JANITORIAL/CLEANING CHEMICALS","Yes","REMOVER,OVEN CLEANER,123481,,Diversey,,351","1","USD","90.560","CS","","","CS","1","90.560","Diversey","957278280","","1","999999","","No","","","01/06/2023","12/31/2099","","123481.jpg","https://www.nacorporation.com/ItemImages/Summit/123481.jpg"
